Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
0.1,0,True,500,cyclic,True,1e-08,0.06565069639594479
0.1,0,True,500,cyclic,True,1e-07,0.06565069639594479
0.1,0,True,500,cyclic,True,1e-06,0.06565069639594479
0.1,0,True,500,cyclic,True,9.999999999999999e-06,0.06565069639594479
0.1,0,True,500,cyclic,True,9.999999999999999e-05,0.06565069639594479
0.1,0,True,500,cyclic,True,0.001,0.06565069639594479
0.1,0,True,500,cyclic,False,1e-08,0.06565069639594479
0.1,0,True,500,cyclic,False,1e-07,0.06565069639594479
0.1,0,True,500,cyclic,False,1e-06,0.06565069639594479
0.1,0,True,500,cyclic,False,9.999999999999999e-06,0.06565069639594479
0.1,0,True,500,cyclic,False,9.999999999999999e-05,0.06565069639594479
0.1,0,True,500,cyclic,False,0.001,0.06565069639594479
0.1,0,True,500,random,True,1e-08,0.06565069639594485
0.1,0,True,500,random,True,1e-07,0.06565069639594485
0.1,0,True,500,random,True,1e-06,0.06565069639594485
0.1,0,True,500,random,True,9.999999999999999e-06,0.06565069639594485
0.1,0,True,500,random,True,9.999999999999999e-05,0.06565069639594485
0.1,0,True,500,random,True,0.001,0.06565069639594485
0.1,0,True,500,random,False,1e-08,0.06565069639594485
0.1,0,True,500,random,False,1e-07,0.06565069639594485
0.1,0,True,500,random,False,1e-06,0.06565069639594485
0.1,0,True,500,random,False,9.999999999999999e-06,0.06565069639594485
0.1,0,True,500,random,False,9.999999999999999e-05,0.06565069639594485
0.1,0,True,500,random,False,0.001,0.06565069639594485
0.1,0,True,1000,cyclic,True,1e-08,0.0656506963959447
0.1,0,True,1000,cyclic,True,1e-07,0.0656506963959447
0.1,0,True,1000,cyclic,True,1e-06,0.0656506963959447
0.1,0,True,1000,cyclic,True,9.999999999999999e-06,0.0656506963959447
0.1,0,True,1000,cyclic,True,9.999999999999999e-05,0.0656506963959447
0.1,0,True,1000,cyclic,True,0.001,0.0656506963959447
0.1,0,True,1000,cyclic,False,1e-08,0.0656506963959447
0.1,0,True,1000,cyclic,False,1e-07,0.0656506963959447
0.1,0,True,1000,cyclic,False,1e-06,0.0656506963959447
0.1,0,True,1000,cyclic,False,9.999999999999999e-06,0.0656506963959447
0.1,0,True,1000,cyclic,False,9.999999999999999e-05,0.0656506963959447
0.1,0,True,1000,cyclic,False,0.001,0.0656506963959447
0.1,0,True,1000,random,True,1e-08,0.06565069639594477
0.1,0,True,1000,random,True,1e-07,0.06565069639594477
0.1,0,True,1000,random,True,1e-06,0.06565069639594477
0.1,0,True,1000,random,True,9.999999999999999e-06,0.06565069639594477
0.1,0,True,1000,random,True,9.999999999999999e-05,0.06565069639594477
0.1,0,True,1000,random,True,0.001,0.06565069639594477
0.1,0,True,1000,random,False,1e-08,0.06565069639594477
0.1,0,True,1000,random,False,1e-07,0.06565069639594477
0.1,0,True,1000,random,False,1e-06,0.06565069639594477
0.1,0,True,1000,random,False,9.999999999999999e-06,0.06565069639594477
0.1,0,True,1000,random,False,9.999999999999999e-05,0.06565069639594477
0.1,0,True,1000,random,False,0.001,0.06565069639594477
0.1,0,True,1500,cyclic,True,1e-08,0.0656506963959447
0.1,0,True,1500,cyclic,True,1e-07,0.0656506963959447
0.1,0,True,1500,cyclic,True,1e-06,0.0656506963959447
0.1,0,True,1500,cyclic,True,9.999999999999999e-06,0.0656506963959447
0.1,0,True,1500,cyclic,True,9.999999999999999e-05,0.0656506963959447
0.1,0,True,1500,cyclic,True,0.001,0.0656506963959447
0.1,0,True,1500,cyclic,False,1e-08,0.0656506963959447
0.1,0,True,1500,cyclic,False,1e-07,0.0656506963959447
0.1,0,True,1500,cyclic,False,1e-06,0.0656506963959447
0.1,0,True,1500,cyclic,False,9.999999999999999e-06,0.0656506963959447
0.1,0,True,1500,cyclic,False,9.999999999999999e-05,0.0656506963959447
0.1,0,True,1500,cyclic,False,0.001,0.0656506963959447
0.1,0,True,1500,random,True,1e-08,0.0656506963959447
0.1,0,True,1500,random,True,1e-07,0.0656506963959447
0.1,0,True,1500,random,True,1e-06,0.0656506963959447
0.1,0,True,1500,random,True,9.999999999999999e-06,0.0656506963959447
0.1,0,True,1500,random,True,9.999999999999999e-05,0.0656506963959447
0.1,0,True,1500,random,True,0.001,0.0656506963959447
0.1,0,True,1500,random,False,1e-08,0.0656506963959447
0.1,0,True,1500,random,False,1e-07,0.0656506963959447
0.1,0,True,1500,random,False,1e-06,0.0656506963959447
0.1,0,True,1500,random,False,9.999999999999999e-06,0.0656506963959447
0.1,0,True,1500,random,False,9.999999999999999e-05,0.0656506963959447
0.1,0,True,1500,random,False,0.001,0.0656506963959447
0.1,0,True,2000,cyclic,True,1e-08,0.06565069639594462
0.1,0,True,2000,cyclic,True,1e-07,0.06565069639594462
0.1,0,True,2000,cyclic,True,1e-06,0.06565069639594462
0.1,0,True,2000,cyclic,True,9.999999999999999e-06,0.06565069639594462
0.1,0,True,2000,cyclic,True,9.999999999999999e-05,0.06565069639594462
0.1,0,True,2000,cyclic,True,0.001,0.06565069639594462
0.1,0,True,2000,cyclic,False,1e-08,0.06565069639594462
0.1,0,True,2000,cyclic,False,1e-07,0.06565069639594462
0.1,0,True,2000,cyclic,False,1e-06,0.06565069639594462
0.1,0,True,2000,cyclic,False,9.999999999999999e-06,0.06565069639594462
0.1,0,True,2000,cyclic,False,9.999999999999999e-05,0.06565069639594462
0.1,0,True,2000,cyclic,False,0.001,0.06565069639594462
0.1,0,True,2000,random,True,1e-08,0.06565069639594462
0.1,0,True,2000,random,True,1e-07,0.06565069639594462
0.1,0,True,2000,random,True,1e-06,0.06565069639594462
0.1,0,True,2000,random,True,9.999999999999999e-06,0.06565069639594462
0.1,0,True,2000,random,True,9.999999999999999e-05,0.06565069639594462
0.1,0,True,2000,random,True,0.001,0.06565069639594462
0.1,0,True,2000,random,False,1e-08,0.06565069639594462
0.1,0,True,2000,random,False,1e-07,0.06565069639594462
0.1,0,True,2000,random,False,1e-06,0.06565069639594462
0.1,0,True,2000,random,False,9.999999999999999e-06,0.06565069639594462
0.1,0,True,2000,random,False,9.999999999999999e-05,0.06565069639594462
0.1,0,True,2000,random,False,0.001,0.06565069639594462
0.1,0,True,2500,cyclic,True,1e-08,0.0656506963959447
0.1,0,True,2500,cyclic,True,1e-07,0.0656506963959447
0.1,0,True,2500,cyclic,True,1e-06,0.0656506963959447
0.1,0,True,2500,cyclic,True,9.999999999999999e-06,0.0656506963959447
0.1,0,True,2500,cyclic,True,9.999999999999999e-05,0.0656506963959447
0.1,0,True,2500,cyclic,True,0.001,0.0656506963959447
0.1,0,True,2500,cyclic,False,1e-08,0.0656506963959447
0.1,0,True,2500,cyclic,False,1e-07,0.0656506963959447
0.1,0,True,2500,cyclic,False,1e-06,0.0656506963959447
0.1,0,True,2500,cyclic,False,9.999999999999999e-06,0.0656506963959447
0.1,0,True,2500,cyclic,False,9.999999999999999e-05,0.0656506963959447
0.1,0,True,2500,cyclic,False,0.001,0.0656506963959447
0.1,0,True,2500,random,True,1e-08,0.06565069639594455
0.1,0,True,2500,random,True,1e-07,0.06565069639594455
0.1,0,True,2500,random,True,1e-06,0.06565069639594455
0.1,0,True,2500,random,True,9.999999999999999e-06,0.06565069639594455
0.1,0,True,2500,random,True,9.999999999999999e-05,0.06565069639594455
0.1,0,True,2500,random,True,0.001,0.06565069639594455
0.1,0,True,2500,random,False,1e-08,0.06565069639594455
0.1,0,True,2500,random,False,1e-07,0.06565069639594455
0.1,0,True,2500,random,False,1e-06,0.06565069639594455
0.1,0,True,2500,random,False,9.999999999999999e-06,0.06565069639594455
0.1,0,True,2500,random,False,9.999999999999999e-05,0.06565069639594455
0.1,0,True,2500,random,False,0.001,0.06565069639594455
0.1,0,True,3000,cyclic,True,1e-08,0.0656506963959447
0.1,0,True,3000,cyclic,True,1e-07,0.0656506963959447
0.1,0,True,3000,cyclic,True,1e-06,0.0656506963959447
0.1,0,True,3000,cyclic,True,9.999999999999999e-06,0.0656506963959447
0.1,0,True,3000,cyclic,True,9.999999999999999e-05,0.0656506963959447
0.1,0,True,3000,cyclic,True,0.001,0.0656506963959447
0.1,0,True,3000,cyclic,False,1e-08,0.0656506963959447
0.1,0,True,3000,cyclic,False,1e-07,0.0656506963959447
0.1,0,True,3000,cyclic,False,1e-06,0.0656506963959447
0.1,0,True,3000,cyclic,False,9.999999999999999e-06,0.0656506963959447
0.1,0,True,3000,cyclic,False,9.999999999999999e-05,0.0656506963959447
0.1,0,True,3000,cyclic,False,0.001,0.0656506963959447
0.1,0,True,3000,random,True,1e-08,0.06565069639594455
0.1,0,True,3000,random,True,1e-07,0.06565069639594455
0.1,0,True,3000,random,True,1e-06,0.06565069639594455
0.1,0,True,3000,random,True,9.999999999999999e-06,0.06565069639594455
0.1,0,True,3000,random,True,9.999999999999999e-05,0.06565069639594455
0.1,0,True,3000,random,True,0.001,0.06565069639594455
0.1,0,True,3000,random,False,1e-08,0.06565069639594455
0.1,0,True,3000,random,False,1e-07,0.06565069639594455
0.1,0,True,3000,random,False,1e-06,0.06565069639594455
0.1,0,True,3000,random,False,9.999999999999999e-06,0.06565069639594455
0.1,0,True,3000,random,False,9.999999999999999e-05,0.06565069639594455
0.1,0,True,3000,random,False,0.001,0.06565069639594455
0.1,0,True,3500,cyclic,True,1e-08,0.06565069639594477
0.1,0,True,3500,cyclic,True,1e-07,0.06565069639594477
0.1,0,True,3500,cyclic,True,1e-06,0.06565069639594477
0.1,0,True,3500,cyclic,True,9.999999999999999e-06,0.06565069639594477
0.1,0,True,3500,cyclic,True,9.999999999999999e-05,0.06565069639594477
0.1,0,True,3500,cyclic,True,0.001,0.06565069639594477
0.1,0,True,3500,cyclic,False,1e-08,0.06565069639594477
0.1,0,True,3500,cyclic,False,1e-07,0.06565069639594477
0.1,0,True,3500,cyclic,False,1e-06,0.06565069639594477
0.1,0,True,3500,cyclic,False,9.999999999999999e-06,0.06565069639594477
0.1,0,True,3500,cyclic,False,9.999999999999999e-05,0.06565069639594477
0.1,0,True,3500,cyclic,False,0.001,0.06565069639594477
0.1,0,True,3500,random,True,1e-08,0.0656506963959444
0.1,0,True,3500,random,True,1e-07,0.0656506963959444
0.1,0,True,3500,random,True,1e-06,0.0656506963959444
0.1,0,True,3500,random,True,9.999999999999999e-06,0.0656506963959444
0.1,0,True,3500,random,True,9.999999999999999e-05,0.0656506963959444
0.1,0,True,3500,random,True,0.001,0.0656506963959444
0.1,0,True,3500,random,False,1e-08,0.0656506963959444
0.1,0,True,3500,random,False,1e-07,0.0656506963959444
0.1,0,True,3500,random,False,1e-06,0.0656506963959444
0.1,0,True,3500,random,False,9.999999999999999e-06,0.0656506963959444
0.1,0,True,3500,random,False,9.999999999999999e-05,0.0656506963959444
0.1,0,True,3500,random,False,0.001,0.0656506963959444
0.1,0,True,4000,cyclic,True,1e-08,0.06565069639594469
0.1,0,True,4000,cyclic,True,1e-07,0.06565069639594469
0.1,0,True,4000,cyclic,True,1e-06,0.06565069639594469
0.1,0,True,4000,cyclic,True,9.999999999999999e-06,0.06565069639594469
0.1,0,True,4000,cyclic,True,9.999999999999999e-05,0.06565069639594469
0.1,0,True,4000,cyclic,True,0.001,0.06565069639594469
0.1,0,True,4000,cyclic,False,1e-08,0.06565069639594469
0.1,0,True,4000,cyclic,False,1e-07,0.06565069639594469
