Alpha,L1_ratio,fit_intercept,Max_iter,selection,warm_start,Tol,Error-
0.1,0,True,500,cyclic,True,1e-08,0.2503477043967737
0.1,0,True,500,cyclic,True,1e-07,0.2503477043967737
0.1,0,True,500,cyclic,True,1e-06,0.2503477043967737
0.1,0,True,500,cyclic,True,9.999999999999999e-06,0.2503477043967737
0.1,0,True,500,cyclic,True,9.999999999999999e-05,0.2503477043967737
0.1,0,True,500,cyclic,True,0.001,0.2503477043967737
0.1,0,True,500,cyclic,False,1e-08,0.2503477043967737
0.1,0,True,500,cyclic,False,1e-07,0.2503477043967737
0.1,0,True,500,cyclic,False,1e-06,0.2503477043967737
0.1,0,True,500,cyclic,False,9.999999999999999e-06,0.2503477043967737
0.1,0,True,500,cyclic,False,9.999999999999999e-05,0.2503477043967737
0.1,0,True,500,cyclic,False,0.001,0.2503477043967737
0.1,0,True,500,random,True,1e-08,0.25034770439677345
0.1,0,True,500,random,True,1e-07,0.25034770439677345
0.1,0,True,500,random,True,1e-06,0.25034770439677345
0.1,0,True,500,random,True,9.999999999999999e-06,0.25034770439677345
0.1,0,True,500,random,True,9.999999999999999e-05,0.25034770439677345
0.1,0,True,500,random,True,0.001,0.25034770439677345
0.1,0,True,500,random,False,1e-08,0.25034770439677345
0.1,0,True,500,random,False,1e-07,0.25034770439677345
0.1,0,True,500,random,False,1e-06,0.25034770439677345
0.1,0,True,500,random,False,9.999999999999999e-06,0.25034770439677345
0.1,0,True,500,random,False,9.999999999999999e-05,0.25034770439677345
0.1,0,True,500,random,False,0.001,0.25034770439677345
0.1,0,True,1000,cyclic,True,1e-08,0.25034770439677373
0.1,0,True,1000,cyclic,True,1e-07,0.25034770439677373
0.1,0,True,1000,cyclic,True,1e-06,0.25034770439677373
0.1,0,True,1000,cyclic,True,9.999999999999999e-06,0.25034770439677373
0.1,0,True,1000,cyclic,True,9.999999999999999e-05,0.25034770439677373
0.1,0,True,1000,cyclic,True,0.001,0.25034770439677373
0.1,0,True,1000,cyclic,False,1e-08,0.25034770439677373
0.1,0,True,1000,cyclic,False,1e-07,0.25034770439677373
0.1,0,True,1000,cyclic,False,1e-06,0.25034770439677373
0.1,0,True,1000,cyclic,False,9.999999999999999e-06,0.25034770439677373
0.1,0,True,1000,cyclic,False,9.999999999999999e-05,0.25034770439677373
0.1,0,True,1000,cyclic,False,0.001,0.25034770439677373
0.1,0,True,1000,random,True,1e-08,0.2503477043967735
0.1,0,True,1000,random,True,1e-07,0.2503477043967735
0.1,0,True,1000,random,True,1e-06,0.2503477043967735
0.1,0,True,1000,random,True,9.999999999999999e-06,0.2503477043967735
0.1,0,True,1000,random,True,9.999999999999999e-05,0.2503477043967735
0.1,0,True,1000,random,True,0.001,0.2503477043967735
0.1,0,True,1000,random,False,1e-08,0.2503477043967735
0.1,0,True,1000,random,False,1e-07,0.2503477043967735
0.1,0,True,1000,random,False,1e-06,0.2503477043967735
0.1,0,True,1000,random,False,9.999999999999999e-06,0.2503477043967735
0.1,0,True,1000,random,False,9.999999999999999e-05,0.2503477043967735
0.1,0,True,1000,random,False,0.001,0.2503477043967735
0.1,0,True,1500,cyclic,True,1e-08,0.25034770439677373
0.1,0,True,1500,cyclic,True,1e-07,0.25034770439677373
0.1,0,True,1500,cyclic,True,1e-06,0.25034770439677373
0.1,0,True,1500,cyclic,True,9.999999999999999e-06,0.25034770439677373
0.1,0,True,1500,cyclic,True,9.999999999999999e-05,0.25034770439677373
0.1,0,True,1500,cyclic,True,0.001,0.25034770439677373
0.1,0,True,1500,cyclic,False,1e-08,0.25034770439677373
0.1,0,True,1500,cyclic,False,1e-07,0.25034770439677373
0.1,0,True,1500,cyclic,False,1e-06,0.25034770439677373
0.1,0,True,1500,cyclic,False,9.999999999999999e-06,0.25034770439677373
0.1,0,True,1500,cyclic,False,9.999999999999999e-05,0.25034770439677373
0.1,0,True,1500,cyclic,False,0.001,0.25034770439677373
0.1,0,True,1500,random,True,1e-08,0.2503477043967737
0.1,0,True,1500,random,True,1e-07,0.2503477043967737
0.1,0,True,1500,random,True,1e-06,0.2503477043967737
0.1,0,True,1500,random,True,9.999999999999999e-06,0.2503477043967737
0.1,0,True,1500,random,True,9.999999999999999e-05,0.2503477043967737
0.1,0,True,1500,random,True,0.001,0.2503477043967737
0.1,0,True,1500,random,False,1e-08,0.2503477043967737
0.1,0,True,1500,random,False,1e-07,0.2503477043967737
0.1,0,True,1500,random,False,1e-06,0.2503477043967737
0.1,0,True,1500,random,False,9.999999999999999e-06,0.2503477043967737
0.1,0,True,1500,random,False,9.999999999999999e-05,0.2503477043967737
0.1,0,True,1500,random,False,0.001,0.2503477043967737
0.1,0,True,2000,cyclic,True,1e-08,0.25034770439677395
0.1,0,True,2000,cyclic,True,1e-07,0.25034770439677395
0.1,0,True,2000,cyclic,True,1e-06,0.25034770439677395
0.1,0,True,2000,cyclic,True,9.999999999999999e-06,0.25034770439677395
0.1,0,True,2000,cyclic,True,9.999999999999999e-05,0.25034770439677395
0.1,0,True,2000,cyclic,True,0.001,0.25034770439677395
0.1,0,True,2000,cyclic,False,1e-08,0.25034770439677395
0.1,0,True,2000,cyclic,False,1e-07,0.25034770439677395
0.1,0,True,2000,cyclic,False,1e-06,0.25034770439677395
0.1,0,True,2000,cyclic,False,9.999999999999999e-06,0.25034770439677395
0.1,0,True,2000,cyclic,False,9.999999999999999e-05,0.25034770439677395
0.1,0,True,2000,cyclic,False,0.001,0.25034770439677395
0.1,0,True,2000,random,True,1e-08,0.2503477043967735
0.1,0,True,2000,random,True,1e-07,0.2503477043967735
0.1,0,True,2000,random,True,1e-06,0.2503477043967735
0.1,0,True,2000,random,True,9.999999999999999e-06,0.2503477043967735
0.1,0,True,2000,random,True,9.999999999999999e-05,0.2503477043967735
0.1,0,True,2000,random,True,0.001,0.2503477043967735
0.1,0,True,2000,random,False,1e-08,0.2503477043967735
0.1,0,True,2000,random,False,1e-07,0.2503477043967735
0.1,0,True,2000,random,False,1e-06,0.2503477043967735
0.1,0,True,2000,random,False,9.999999999999999e-06,0.2503477043967735
0.1,0,True,2000,random,False,9.999999999999999e-05,0.2503477043967735
0.1,0,True,2000,random,False,0.001,0.2503477043967735
